schemaVersion,recordType,source.name,source.url,content.startupName,content.productName,content.pricingModel,collectedAt
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/mednet,Mednet,Mednet,FREEMIUM,2026-06-24T05:49:01.477051Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/veryfi-inc,Veryfi,"Veryfi,",FREEMIUM,2026-06-24T05:49:01.477422Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/wright-electric,Wright Electric,Wright Electric,FREEMIUM,2026-06-24T05:49:01.477895Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/tolemi,Tolemi,Tolemi,FREEMIUM,2026-06-24T05:49:01.478195Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/aella,Aella,Aella,FREEMIUM,2026-06-24T05:49:01.478595Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/collectly,Collectly,Collectly,FREEMIUM,2026-06-24T05:49:01.478844Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/request-network,Request Network,Request Network,FREEMIUM,2026-06-24T05:49:01.479099Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/alemhealth,AlemHealth,AlemHealth,FREEMIUM,2026-06-24T05:49:01.479347Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/fastjvm,FastJVM,FastJVM,FREEMIUM,2026-06-24T05:49:01.479589Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/bulk-mro-industrial-supply,Bulk MRO Industrial Supply,Bulk MRO Industrial Supply,FREEMIUM,2026-06-24T05:49:01.479870Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/solugen,Solugen,Solugen,FREEMIUM,2026-06-24T05:49:01.480111Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/bitrise,Bitrise,Bitrise,FREE,2026-06-24T05:49:01.480624Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/plane,Plane,Plane,FREEMIUM,2026-06-24T05:49:01.480890Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/hogaru,Hogaru,Hogaru,FREEMIUM,2026-06-24T05:49:01.481136Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/reliance-health,Reliance Health,Reliance Health,FREEMIUM,2026-06-24T05:49:01.481404Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/apozy,Apozy,Apozy,FREEMIUM,2026-06-24T05:49:01.481654Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/buypower,BuyPower,BuyPower,FREEMIUM,2026-06-24T05:49:01.481904Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/aon3d,AON3D,AON3D,FREEMIUM,2026-06-24T05:49:01.482184Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/nomba,Nomba,Nomba,FREEMIUM,2026-06-24T05:49:01.482441Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/bios-health,BIOS Health,BIOS Health,FREEMIUM,2026-06-24T05:49:01.482704Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/nanonets,NanoNets,NanoNets,FREEMIUM,2026-06-24T05:49:01.482971Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/delee,Delee,Delee,FREEMIUM,2026-06-24T05:49:01.483222Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/wifi-dabba-inc,Wifi Dabba,"Wifi Dabba,",FREEMIUM,2026-06-24T05:49:01.483504Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/onefin,OneFin,OneFin,FREEMIUM,2026-06-24T05:49:01.483811Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/faire,Faire,Faire,FREEMIUM,2026-06-24T05:49:01.484115Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ridecell,Ridecell,Ridecell,ENTERPRISE,2026-06-24T05:49:01.484417Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/indee-labs,Indee Labs,Indee Labs,FREEMIUM,2026-06-24T05:49:01.484754Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/the-centre-for-effective-altruism,The Centre for Effective Altruism,The Centre for Effective Altruism,FREEMIUM,2026-06-24T05:49:01.485093Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/lively-inc,Lively,"Lively,",FREEMIUM,2026-06-24T05:49:01.485347Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/dost-education,Dost Education,Dost Education,FREEMIUM,2026-06-24T05:49:01.485623Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/mirror-ai,Mirror AI,Mirror AI,FREEMIUM,2026-06-24T05:49:01.485879Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/helix-nanotechnologies,Helix Nanotechnologies,Helix Nanotechnologies,FREEMIUM,2026-06-24T05:49:01.486156Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/retool,Retool,Retool,FREEMIUM,2026-06-24T05:49:01.486395Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/aclu,ACLU,ACLU,FREEMIUM,2026-06-24T05:49:01.486649Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/jerry-inc,Jerry,Jerry,FREEMIUM,2026-06-24T05:49:01.486931Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/fazz,FAZZ,FAZZ,FREEMIUM,2026-06-24T05:49:01.487340Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/sigma-genetics,Sigma Genetics,Sigma Genetics,FREEMIUM,2026-06-24T05:49:01.487619Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/skyways,Skyways,Skyways,FREEMIUM,2026-06-24T05:49:01.487872Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/long-term-stock-exchange,Long Term Stock Exchange,Long Term Stock Exchange,FREEMIUM,2026-06-24T05:49:01.488165Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/nobell-foods,Nobell Foods,Nobell Foods,FREEMIUM,2026-06-24T05:49:01.488435Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/vergesense,VergeSense,VergeSense,FREEMIUM,2026-06-24T05:49:01.488695Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/x3-builders,Aecore,Aecore,FREEMIUM,2026-06-24T05:49:01.488956Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/bloom-institute-of-technology,Bloom Institute of Technology,Bloom Institute of Technology,FREEMIUM,2026-06-24T05:49:01.489243Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/leon-and-george,Leon George,Leon & George,FREEMIUM,2026-06-24T05:49:01.489508Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/releaf-earth,Releaf Earth,Releaf Earth,FREEMIUM,2026-06-24T05:49:01.489778Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/helium-health,Helium Health,Helium Health,FREEMIUM,2026-06-24T05:49:01.490045Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/upcodes,UpCodes,UpCodes,FREEMIUM,2026-06-24T05:49:01.490298Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/standard-ai,Standard AI,Standard AI,FREEMIUM,2026-06-24T05:49:01.490590Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/roofr,Roofr,Roofr,FREEMIUM,2026-06-24T05:49:01.490867Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/nimble,Nimble,Nimble,FREEMIUM,2026-06-24T05:49:01.491198Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/darmiyan,Darmiyan,Darmiyan,FREEMIUM,2026-06-24T05:49:01.491560Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/safebutler,SafeButler,SafeButler,FREEMIUM,2026-06-24T05:49:01.492173Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/therecraft,ThereCraft,ThereCraft,FREEMIUM,2026-06-24T05:49:01.492436Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/cocusocial,CocuSocial,CocuSocial,FREEMIUM,2026-06-24T05:49:01.492682Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/flock-safety,Flock Safety,Flock Safety,FREEMIUM,2026-06-24T05:49:01.492959Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/relationship-hero,Relationship Hero,Relationship Hero,FREEMIUM,2026-06-24T05:49:01.493214Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/carrot-fertility,Carrot Fertility,Carrot Fertility,FREEMIUM,2026-06-24T05:49:01.493469Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/advano,Advano,Advano,FREEMIUM,2026-06-24T05:49:01.493710Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/prelim,Prelim,Prelim,FREEMIUM,2026-06-24T05:49:01.493992Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/upfort,Upfort,Upfort,FREEMIUM,2026-06-24T05:49:01.494239Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/rabbet,Rabbet,Rabbet,FREEMIUM,2026-06-24T05:49:01.494478Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/cairns-health,Cairns Health,Cairns Health,FREEMIUM,2026-06-24T05:49:01.494737Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/pop-meals,Pop Meals,Pop Meals,FREEMIUM,2026-06-24T05:49:01.494999Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/helpwear,HelpWear,HelpWear,FREEMIUM,2026-06-24T05:49:01.495238Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/entocycle,Entocycle,Entocycle,FREEMIUM,2026-06-24T05:49:01.495483Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/pyka,Pyka,Pyka,FREEMIUM,2026-06-24T05:49:01.495742Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/rev-genomics,Rev Genomics,Rev Genomics,FREEMIUM,2026-06-24T05:49:01.496430Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/tpaga,tpaga,tpaga,FREEMIUM,2026-06-24T05:49:01.496726Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/airthium,Airthium,Airthium,FREEMIUM,2026-06-24T05:49:01.496991Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/flowspace,Flowspace,Flowspace,FREEMIUM,2026-06-24T05:49:01.497234Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/skyscrape,Skyscrape,Skyscrape,FREEMIUM,2026-06-24T05:49:01.497484Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/d-id,D-ID,D-ID,FREEMIUM,2026-06-24T05:49:01.497826Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/tesseract,Tesseract,Tesseract,FREEMIUM,2026-06-24T05:49:01.498137Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/oncobox,Oncobox,Oncobox,FREEMIUM,2026-06-24T05:49:01.498466Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/sourceress,Sourceress,Sourceress,FREEMIUM,2026-06-24T05:49:01.498808Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/onelocal,OneLocal,OneLocal,FREEMIUM,2026-06-24T05:49:01.499122Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/muzz,Muzz,Muzz,FREEMIUM,2026-06-24T05:49:01.499395Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/may-mobility,May Mobility,May Mobility,FREEMIUM,2026-06-24T05:49:01.499665Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/officely,Officely,Officely,FREEMIUM,2026-06-24T05:49:01.499920Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/zendar,Zendar,Zendar,FREEMIUM,2026-06-24T05:49:01.500186Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/assemblyai,AssemblyAI,AssemblyAI,FREEMIUM,2026-06-24T05:49:01.500451Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/goodcover,Goodcover,Goodcover,FREEMIUM,2026-06-24T05:49:01.500739Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/routable,Routable,Routable,FREEMIUM,2026-06-24T05:49:01.501062Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/just-appraised,Just Appraised,Just Appraised,FREEMIUM,2026-06-24T05:49:01.501445Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/gem,Gem,Gem,FREEMIUM,2026-06-24T05:49:01.501733Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/forever-labs,Forever Labs,Forever Labs,FREEMIUM,2026-06-24T05:49:01.502024Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/10-by-10,10 By 10,10 By 10,FREEMIUM,2026-06-24T05:49:01.502304Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/thematic,Thematic,Thematic,FREEMIUM,2026-06-24T05:49:01.502546Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/followupthen,FollowUpThen,FollowUpThen,FREEMIUM,2026-06-24T05:49:01.502859Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/candidately,Candidately,Candidately,FREEMIUM,2026-06-24T05:49:01.503151Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/cashfree-payments,Cashfree Payments,Cashfree Payments,FREEMIUM,2026-06-24T05:49:01.503444Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/lucy-goods-inc,Lucy Goods,"Lucy Goods,",FREEMIUM,2026-06-24T05:49:01.503742Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/proven-group,Proven Group,Proven Group,FREEMIUM,2026-06-24T05:49:01.504013Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/precious,Precious,Precious,FREEMIUM,2026-06-24T05:49:01.504265Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/quantstamp,Quantstamp,Quantstamp,FREEMIUM,2026-06-24T05:49:01.504655Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/torch,Torch,Torch,FREEMIUM,2026-06-24T05:49:01.504930Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/spellbrush,Spellbrush,Spellbrush,FREEMIUM,2026-06-24T05:49:01.505233Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/beanstalk,Beanstalk,Beanstalk,FREEMIUM,2026-06-24T05:49:01.505634Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/blueberry-pediatrics,Blueberry Pediatrics,Blueberry Pediatrics,FREEMIUM,2026-06-24T05:49:01.505951Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/shogun,Shogun,Shogun,FREEMIUM,2026-06-24T05:49:01.506270Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/jasper-ai,Jasper,Jasper.ai,FREEMIUM,2026-06-24T05:49:01.506660Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/assembly-com,Assembly,Assembly,FREEMIUM,2026-06-24T05:49:01.506955Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/observant-ai,Observant AI,Observant AI,FREEMIUM,2026-06-24T05:49:01.507212Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/fondo,Fondo,Fondo,FREEMIUM,2026-06-24T05:49:01.507455Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/worklytics,Worklytics,Worklytics,FREEMIUM,2026-06-24T05:49:01.507696Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/sixfold-bioscience,Sixfold Bioscience,Sixfold Bioscience,FREEMIUM,2026-06-24T05:49:01.507955Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/glowing-io,Glowingio,Glowing.io,FREEMIUM,2026-06-24T05:49:01.508200Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/slite,Slite,Slite,FREEMIUM,2026-06-24T05:49:01.508450Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/cointracker,CoinTracker,CoinTracker,FREEMIUM,2026-06-24T05:49:01.508692Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/key-values,Key Values,Key Values,FREEMIUM,2026-06-24T05:49:01.508946Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/simetrik,Simetrik,Simetrik,FREEMIUM,2026-06-24T05:49:01.509186Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/srtx,SRTX,SRTX,FREEMIUM,2026-06-24T05:49:01.509424Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/avro-life-science,Avro Life Science,Avro Life Science,FREEMIUM,2026-06-24T05:49:01.509687Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/macromoltek,Macromoltek,Macromoltek,FREEMIUM,2026-06-24T05:49:01.509927Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/nexgent,NEXGENT,NEXGENT,FREEMIUM,2026-06-24T05:49:01.510199Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/biobot-analytics,Biobot Analytics,Biobot Analytics,FREEMIUM,2026-06-24T05:49:01.510473Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/nectome,Nectome,Nectome,FREEMIUM,2026-06-24T05:49:01.510714Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/tradewind-bioscience,Tradewind BioScience,Tradewind BioScience,FREEMIUM,2026-06-24T05:49:01.510966Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/promise,Promise,Promise,FREEMIUM,2026-06-24T05:49:01.511203Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/modern-health,Modern Health,Modern Health,FREEMIUM,2026-06-24T05:49:01.511647Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/persephone-biosciences,Persephone Biosciences,Persephone Biosciences,FREEMIUM,2026-06-24T05:49:01.511949Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/aesculatech,AesculaTech,AesculaTech,FREEMIUM,2026-06-24T05:49:01.512339Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/nuvocargo,Nuvocargo,Nuvocargo,FREEMIUM,2026-06-24T05:49:01.512618Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/dear-brightly,Dear Brightly,Dear Brightly,FREEMIUM,2026-06-24T05:49:01.512880Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/vanta,Vanta,Vanta,FREEMIUM,2026-06-24T05:49:01.513189Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/lus-brands,LUS Brands,LUS Brands,FREEMIUM,2026-06-24T05:49:01.513460Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/draftbit,Draftbit,Draftbit,FREEMIUM,2026-06-24T05:49:01.513707Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/meitre,Meitre,Meitre,FREEMIUM,2026-06-24T05:49:01.513954Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/tequitable,tEQuitable,tEQuitable,FREEMIUM,2026-06-24T05:49:01.514198Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/biorender,BioRender,BioRender,FREEMIUM,2026-06-24T05:49:01.514443Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/plexus,Plexus,Plexus,FREEMIUM,2026-06-24T05:49:01.514680Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/sourcify,Sourcify,Sourcify,FREEMIUM,2026-06-24T05:49:01.514921Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/tributi,Tributi,Tributi,FREEMIUM,2026-06-24T05:49:01.515166Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/supermedium,Supermedium,Supermedium,FREEMIUM,2026-06-24T05:49:01.515405Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/evolve-makers-of-podcast-app-and-rest,Evolve makers of Podcast App Rest,Evolve (makers of Podcast App & Rest),FREEMIUM,2026-06-24T05:49:01.515716Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/let-s-do-this,Lets Do This,Let's Do This,FREEMIUM,2026-06-24T05:49:01.516255Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/universe,Universe,Universe,FREEMIUM,2026-06-24T05:49:01.516538Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/acely,Acely,Acely,FREEMIUM,2026-06-24T05:49:01.516797Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/treasury-prime,Treasury Prime,Treasury Prime,FREEMIUM,2026-06-24T05:49:01.517065Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/psylaris,Psylaris,Psylaris,FREEMIUM,2026-06-24T05:49:01.517306Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/players-lounge,Players Lounge,Players' Lounge,FREEMIUM,2026-06-24T05:49:01.517679Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/cognition-ip,Cognition IP,Cognition IP,FREEMIUM,2026-06-24T05:49:01.517961Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/gainful,Gainful,Gainful,FREEMIUM,2026-06-24T05:49:01.518285Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/weekend-fmr-volley,Weekend fmr Volley,Weekend (fmr. Volley),FREEMIUM,2026-06-24T05:49:01.518657Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/substack,Substack,Substack,PAID,2026-06-24T05:49:01.518914Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/pelago,Pelago,Pelago,FREEMIUM,2026-06-24T05:49:01.519182Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/tilt-fka-delphia,Tilt fka Delphia,Tilt (f.k.a. Delphia),FREEMIUM,2026-06-24T05:49:01.519482Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/safetywing,SafetyWing,SafetyWing,FREEMIUM,2026-06-24T05:49:01.519771Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/aspire,Aspire,Aspire,FREEMIUM,2026-06-24T05:49:01.520064Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/orangewood-labs,Orangewood Labs,Orangewood Labs,FREEMIUM,2026-06-24T05:49:01.520459Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/algosurg-inc,AlgoSurg,AlgoSurg,FREEMIUM,2026-06-24T05:49:01.520778Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/opensea,OpenSea,OpenSea,FREEMIUM,2026-06-24T05:49:01.521103Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/archform,ArchForm,ArchForm,FREEMIUM,2026-06-24T05:49:01.521358Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/zbiotics,ZBiotics,ZBiotics,FREEMIUM,2026-06-24T05:49:01.521613Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/culture-biosciences,Culture Biosciences,Culture Biosciences,FREEMIUM,2026-06-24T05:49:01.521944Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/observe-ai,ObserveAI,Observe.AI,FREEMIUM,2026-06-24T05:49:01.522298Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/tarjimly,Tarjimly,Tarjimly,FREEMIUM,2026-06-24T05:49:01.522683Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/anjuna,Anjuna,Anjuna,FREEMIUM,2026-06-24T05:49:01.522962Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/mind-emulation-foundation,Mind Emulation Foundation,Mind Emulation Foundation,FREEMIUM,2026-06-24T05:49:01.523260Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/vena-medical,Vena Medical,Vena Medical,FREEMIUM,2026-06-24T05:49:01.523516Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/captivateiq,CaptivateIQ,CaptivateIQ,FREEMIUM,2026-06-24T05:49:01.523759Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/erudifi,ErudiFi,ErudiFi,FREEMIUM,2026-06-24T05:49:01.524015Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/runa,Runa,Runa,FREEMIUM,2026-06-24T05:49:01.524255Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/helloverify,Helloverify,Helloverify,FREEMIUM,2026-06-24T05:49:01.524506Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/super,Super,Super,FREEMIUM,2026-06-24T05:49:01.524745Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/aerones,Aerones,Aerones,FREEMIUM,2026-06-24T05:49:01.524983Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/veriff,Veriff,Veriff,FREEMIUM,2026-06-24T05:49:01.525228Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/fidocure,FidoCure,FidoCure®,FREEMIUM,2026-06-24T05:49:01.525571Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/swayable,Swayable,Swayable,FREEMIUM,2026-06-24T05:49:01.525825Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/replit,Replit,Replit,FREEMIUM,2026-06-24T05:49:01.526086Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/snackpass,Snackpass,Snackpass,FREEMIUM,2026-06-24T05:49:01.526495Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/curebase,Curebase,Curebase,FREEMIUM,2026-06-24T05:49:01.526850Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/honeylove,Honeylove,Honeylove,FREEMIUM,2026-06-24T05:49:01.527156Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/owny,OWNY,OWNY,FREEMIUM,2026-06-24T05:49:01.527628Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/klarity,Klarity,Klarity,ENTERPRISE,2026-06-24T05:49:01.528083Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/c16-biosciences,C16 Biosciences,C16 Biosciences,FREEMIUM,2026-06-24T05:49:01.528379Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/modern-treasury,Modern Treasury,Modern Treasury,FREEMIUM,2026-06-24T05:49:01.528653Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/dinesafe,Dinesafe,Dinesafe,FREEMIUM,2026-06-24T05:49:01.528911Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/jetlenses,Verse Medical,Verse Medical,FREEMIUM,2026-06-24T05:49:01.529178Z
